alpha,lags,min_votes,ws,thr_s,sparsity_event,sparsity_noise,sparsity_avg,sp_ratio,snr,precision,in_target
3.0,"[1, 4, 8]",2,8,0.5,0.006807797141373157,0.006376574747264385,0.006592185944318771,1.0676260235628494,3.261042922950927,0.27433133691331024,True
3.0,"[1, 4, 8]",2,16,0.2,0.01564984630793333,0.010819136165082455,0.013234491236507892,1.446496843106703,1.7675425958043234,0.24331237688063992,True
3.0,"[1, 4, 8]",2,16,0.35,0.012968425555154681,0.010364647954702377,0.01166653675492853,1.2512171770649467,2.2597157972800277,0.2569967000365796,True
3.0,"[1, 4, 8]",2,16,0.5,0.009516086054500193,0.008482302539050579,0.008999194296775386,1.1218753411223321,3.1793355261143126,0.272227416669848,True
3.0,"[1, 4, 8]",3,4,0.2,0.00044376707568403615,7.101093069650233e-05,0.00025738900319026924,6.249278404485045,47.11138038916649,0.4791709290868312,False
3.0,"[1, 4, 8]",3,4,0.35,0.00023106215833678333,4.298156272852793e-05,0.00013702186053265563,5.375843586613514,45.38965238332476,0.4964203279868525,False
3.0,"[1, 4, 8]",3,4,0.5,0.00010392759586466127,2.2209698727237992e-05,6.306864729594963e-05,4.679378911934739,31.4907559983646,0.5027643345814431,False
3.0,"[1, 4, 8]",3,8,0.2,0.0006220150274225489,8.671106479596347e-05,0.0003543630461092562,7.173421626019574,44.474739342977955,0.47150210931700715,False
3.0,"[1, 4, 8]",3,8,0.35,0.0004413046460200576,6.203210796229541e-05,0.0002516683769911765,7.114132672845699,52.014260400646926,0.49627396386145844,False
3.0,"[1, 4, 8]",3,8,0.5,0.0002956352461541201,3.830942659988068e-05,0.00016697233637700038,7.71703657279592,45.2761654095349,0.5100251147331437,False
3.0,"[1, 4, 8]",3,16,0.2,0.0006922950844023035,9.412910731043667e-05,0.0003932120958563701,7.354739720617158,39.47275843009195,0.46177549742598784,False
3.0,"[1, 4, 8]",3,16,0.35,0.0005379815577236969,7.518783968407661e-05,0.00030658469870388673,7.1551671119183835,48.505587492728516,0.48354004212196744,False
3.0,"[1, 4, 8]",3,16,0.5,0.0004027800550517213,4.857240855926648e-05,0.0002256762318054939,8.292363236635921,47.29405983318392,0.5044389822693484,False
3.0,"[1, 3, 8]",1,4,0.2,0.06467520135454834,0.06945330649614334,0.06706425392534585,0.9312040652541096,1.588274564496691,0.22899804073065752,False
3.0,"[1, 3, 8]",1,4,0.35,0.03155271173454821,0.038125187158584595,0.0348389494465664,0.8276080482779619,1.9755565345159918,0.24192786786879877,False
3.0,"[1, 3, 8]",1,4,0.5,0.00915583671478089,0.011318330653011799,0.010237083683896343,0.8089387910172539,2.6085944396136926,0.2585193673561298,True
3.0,"[1, 3, 8]",1,8,0.2,0.08091210729442537,0.07965952157974243,0.08028581443708391,1.015724243503384,1.5205453960785005,0.22676119170668244,False
3.0,"[1, 3, 8]",1,8,0.35,0.05594450832810253,0.06251849979162216,0.05923150405986234,0.8948472614437145,1.9308321127057118,0.24177117742980045,False
