encoder,thr,sparsity_event,sparsity_noise,sparsity_avg,snr,precision,in_target,step_size,thr_t,thr_s,wt_ms,ws,v_th,momentum,ratio_thr,sta_ms
ST-MW,,0.008388169389800169,0.011582243256270885,0.009985206323035527,3.2561405050007215,0.25414474056568,True,,0.38,0.55,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.6,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.6,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.6,0.5,16.0,,,,
ST-MW,,6.830601364526956e-09,0.0,3.415300682263478e-09,0.027777776385846664,0.005,False,,0.38,0.6,1.0,4.0,,,,
ST-MW,,1.0245902046790434e-08,0.0,5.122951023395217e-09,0.041666664578769996,0.0075,False,,0.38,0.6,1.0,8.0,,,,
ST-MW,,1.3661202729053912e-08,0.0,6.830601364526956e-09,0.05555555277169333,0.0075,False,,0.38,0.6,1.0,16.0,,,,
ST-MW,,0.00031507172137935414,0.0003001229779329151,0.0003075973496561346,6.924707523542121,0.2742311946977861,False,,0.38,0.6,2.0,4.0,,,,
ST-MW,,0.0010588695356273093,0.0010380600579082966,0.001048464796767803,5.224997035773047,0.28421664607478303,False,,0.38,0.6,2.0,8.0,,,,
ST-MW,,0.0023519979523553046,0.0028074488509446383,0.0025797234016499714,4.769469254707892,0.2773255257430719,False,,0.38,0.6,2.0,16.0,,,,
ST-MW,,0.0006852049181907205,0.000895857228897512,0.0007905310735441162,2.856702604478018,0.245258410294191,False,,0.38,0.6,4.0,4.0,,,,
ST-MW,,0.0023004474076151384,0.0028395289555191994,0.002569988181567169,3.4931051314113075,0.26342134235659614,False,,0.38,0.6,4.0,8.0,,,,
ST-MW,,0.005285000006551854,0.007036266382783651,0.006160633194667753,3.8025894153191904,0.2627492989692837,True,,0.38,0.6,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.25,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.25,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.25,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.25,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.25,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.25,1.0,16.0,,,,
ST-MW,,0.0028404679014056456,0.0036557719577103853,0.0032481199295580155,3.1353744004156927,0.2543255120748654,True,,0.46,0.25,2.0,4.0,,,,
ST-MW,,0.004298978822480422,0.005601420532912016,0.004950199677696219,2.700874424116875,0.24821000188589096,True,,0.46,0.25,2.0,8.0,,,,
ST-MW,,0.004752704926795559,0.006165672559291124,0.0054591887430433415,2.565157540262648,0.24518404253059997,True,,0.46,0.25,2.0,16.0,,,,
ST-MW,,0.00990208676943439,0.013379842974245548,0.011640964871839968,2.0173513335257165,0.23370834926477982,True,,0.46,0.25,4.0,4.0,,,,
ST-MW,,0.013936236345325597,0.01862245984375477,0.016279348094540184,1.9564446156028328,0.23144743085176742,False,,0.46,0.25,4.0,8.0,,,,
ST-MW,,0.015093746567727067,0.01999390311539173,0.017543824841559398,1.8798366988040027,0.22921103172200674,False,,0.46,0.25,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.3,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.3,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.3,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.3,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.3,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.3,1.0,16.0,,,,
ST-MW,,0.0021469706273637714,0.0027179133612662554,0.0024324419943150136,3.3660974335651783,0.2589829270378686,False,,0.46,0.3,2.0,4.0,,,,
ST-MW,,0.0037702185814850963,0.004910109099000692,0.0043401638402428945,2.9534395748532862,0.25215933258645234,True,,0.46,0.3,2.0,8.0,,,,
ST-MW,,0.004621974046021933,0.006039552856236696,0.005330763451129315,2.815924744852572,0.24721118615998422,True,,0.46,0.3,2.0,16.0,,,,
ST-MW,,0.007720344962144736,0.010504279285669327,0.009112312123907031,2.114693824250855,0.23695198011351748,True,,0.46,0.3,4.0,4.0,,,,
ST-MW,,0.012486198788101319,0.01680692471563816,0.014646561751869739,2.0840477622384577,0.2346583793387981,True,,0.46,0.3,4.0,8.0,,,,
ST-MW,,0.01474278687761398,0.019680755212903023,0.017211771045258503,1.975928343018704,0.23122493354370818,False,,0.46,0.3,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.35,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.35,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.35,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.35,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.35,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.35,1.0,16.0,,,,
ST-MW,,0.001541789617112954,0.001895819790661335,0.0017188047038871445,3.688045111124688,0.26378053936408835,False,,0.46,0.35,2.0,4.0,,,,
ST-MW,,0.0030954747220675928,0.003992988262325525,0.003544231492196559,3.145698542108209,0.2573701304476708,True,,0.46,0.35,2.0,8.0,,,,
ST-MW,,0.004309228146012174,0.005682049319148064,0.004995638732580118,2.944733282335698,0.2505375737324357,True,,0.46,0.35,2.0,16.0,,,,
ST-MW,,0.005658828557789093,0.007731902413070202,0.006695365485429648,2.2638690815386138,0.24079243773943745,True,,0.46,0.35,4.0,4.0,,,,
ST-MW,,0.010504982919082978,0.014208202250301838,0.012356592584692409,2.2443768714062853,0.2392306552483933,True,,0.46,0.35,4.0,8.0,,,,
ST-MW,,0.013883838808396831,0.01874883845448494,0.016316338631440885,2.1126337911359587,0.23446364757895935,False,,0.46,0.35,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.4,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.4,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.4,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.4,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.4,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.4,1.0,16.0,,,,
ST-MW,,0.0010560997265565675,0.0012425273889675736,0.0011493135577620706,4.315994276425641,0.2696999772521667,False,,0.46,0.4,2.0,4.0,,,,
ST-MW,,0.002381519807386212,0.002995580667629838,0.002688550237508025,3.615995676394369,0.26390915164723994,False,,0.46,0.4,2.0,8.0,,,,
ST-MW,,0.0037748804634611588,0.004993244539946318,0.004384062501703739,3.24052237655822,0.2556922453967854,True,,0.46,0.4,2.0,16.0,,,,
ST-MW,,0.0038960348308319224,0.0053362296894192696,0.004616132260125596,2.492759714264992,0.24518886707257478,True,,0.46,0.4,4.0,4.0,,,,
ST-MW,,0.008251495877048001,0.011155851185321808,0.009703673531184905,2.558180898523159,0.24472283187351423,True,,0.46,0.4,4.0,8.0,,,,
ST-MW,,0.012328589456155897,0.016852524131536484,0.014590556793846191,2.3327895581703384,0.23890235209022648,True,,0.46,0.4,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.45,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.45,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.45,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.45,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.45,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.45,1.0,16.0,,,,
ST-MW,,0.0006987397546618012,0.0007697984692640603,0.0007342691119629307,5.458387995424411,0.2749137356161373,False,,0.46,0.45,2.0,4.0,,,,
ST-MW,,0.0017339036903285887,0.002075867261737585,0.001904885476033087,4.27124860664061,0.2716940146521665,False,,0.46,0.45,2.0,8.0,,,,
ST-MW,,0.00306258538243128,0.0040199351496994495,0.0035412602660653647,3.6471498231662975,0.26192326738964766,True,,0.46,0.45,2.0,16.0,,,,
ST-MW,,0.00252798497393087,0.0034475955180823803,0.0029877902460066254,2.675710542380425,0.24996250469295775,False,,0.46,0.45,4.0,4.0,,,,
ST-MW,,0.006049330595560605,0.008099508471786976,0.00707441953367379,2.8453584117891624,0.2514032345879241,True,,0.46,0.45,4.0,8.0,,,,
ST-MW,,0.0101501434459351,0.013976250775158405,0.012063197110546754,2.675004159060334,0.24495992290379945,True,,0.46,0.45,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.5,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.5,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.5,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.5,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.5,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.5,1.0,16.0,,,,
ST-MW,,0.00044883196707814934,0.00045015368959866464,0.000449492828338407,5.6788261344897855,0.277963444829802,False,,0.46,0.5,2.0,4.0,,,,
ST-MW,,0.0012082342903886455,0.0013334938557818532,0.0012708640730852492,4.759437834447965,0.27881875699036757,False,,0.46,0.5,2.0,8.0,,,,
ST-MW,,0.0023096687153156383,0.0029381830245256424,0.0026239258699206403,4.095443421699366,0.2693086989480071,False,,0.46,0.5,2.0,16.0,,,,
ST-MW,,0.0015548531417152844,0.002091523027047515,0.0018231880843813998,2.8305669573235175,0.2532986989268102,False,,0.46,0.5,4.0,4.0,,,,
ST-MW,,0.004149405732896412,0.005433233920484781,0.004791319826690597,3.0779596432878225,0.2578253064979799,True,,0.46,0.5,4.0,8.0,,,,
ST-MW,,0.007689354499452747,0.010553043335676193,0.00912119891756447,2.9758989141224923,0.25245024075265976,True,,0.46,0.5,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.55,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.55,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.55,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.55,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.55,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.55,1.0,16.0,,,,
ST-MW,,0.0002829405748707359,0.00025032443227246404,0.00026663250357159994,6.690581149356218,0.28096309053129515,False,,0.46,0.55,2.0,4.0,,,,
ST-MW,,0.0008204610654502176,0.0007983981631696224,0.00080942961430992,5.391184852306226,0.2856767977436539,False,,0.46,0.55,2.0,8.0,,,,
ST-MW,,0.0016327834691037425,0.0019466016674414277,0.001789692568272585,4.645407716159508,0.27761755213083233,False,,0.46,0.55,2.0,16.0,,,,
ST-MW,,0.0009150785512974835,0.0012009324273094535,0.0010580054893034685,3.0623883593931454,0.25664344255113974,False,,0.46,0.55,4.0,4.0,,,,
ST-MW,,0.0026917213131673634,0.003380324225872755,0.003036022769520059,3.531455428629124,0.26520599074603524,True,,0.46,0.55,4.0,8.0,,,,
ST-MW,,0.005379299865307985,0.007235180586576462,0.006307240225942224,3.5738353086371046,0.260822030371055,True,,0.46,0.55,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.6,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.6,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.6,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.6,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.6,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.46,0.6,1.0,16.0,,,,
ST-MW,,0.00017769467223843093,0.000134965855977498,0.00015633026410796446,8.346507808050639,0.28280387675506063,False,,0.46,0.6,2.0,4.0,,,,
ST-MW,,0.0005529918038519099,0.00044737360440194607,0.000500182704126928,6.955873466124417,0.29228076982311907,False,,0.46,0.6,2.0,8.0,,,,
ST-MW,,0.0011074931686744095,0.0011751775164157152,0.0011413353425450625,5.786242550496253,0.28528082521166653,False,,0.46,0.6,2.0,16.0,,,,
ST-MW,,0.000521601775981253,0.0006558163440786302,0.0005887090600299416,3.208153296934384,0.25506703355291394,False,,0.46,0.6,4.0,4.0,,,,
ST-MW,,0.0016745321072812657,0.0019566393457353115,0.0018155857265082886,3.837902737680931,0.27133405981236136,False,,0.46,0.6,4.0,8.0,,,,
ST-MW,,0.0035124351135164033,0.004501488991081715,0.0040069620522990585,4.034585844229125,0.26955288071068934,True,,0.46,0.6,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.25,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.25,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.25,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.25,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.25,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.25,1.0,16.0,,,,
ST-MW,,0.0010869159858702916,0.0013011646224185824,0.001194040304144437,3.993926547996198,0.27110015029378703,False,,0.54,0.25,2.0,4.0,,,,
ST-MW,,0.0016059494511137017,0.001983405090868473,0.0017946772709910874,3.736179359389853,0.26365087429468986,False,,0.54,0.25,2.0,8.0,,,,
ST-MW,,0.001760628413176164,0.00218023918569088,0.0019704337994335217,3.313207275824269,0.2604385965480469,False,,0.54,0.25,2.0,16.0,,,,
ST-MW,,0.00549826842994662,0.0073310453444719315,0.006414656887209276,2.4298548117705656,0.2444311926973751,True,,0.54,0.25,4.0,4.0,,,,
ST-MW,,0.007485375666292384,0.009927885606884956,0.00870663063658867,2.3539617745210974,0.24197667508604354,True,,0.54,0.25,4.0,8.0,,,,
ST-MW,,0.008032086743041874,0.010599658824503422,0.009315872783772647,2.224089622339811,0.2399149595948984,True,,0.54,0.25,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.3,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.3,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.3,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.3,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.3,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.3,1.0,16.0,,,,
ST-MW,,0.0008363524574087933,0.0009681215742602944,0.0009022370158345439,4.169387393837291,0.27640075942734255,False,,0.54,0.3,2.0,4.0,,,,
ST-MW,,0.0014220457642659312,0.001741577871143818,0.0015818118177048745,3.915708288118517,0.2677666204376146,False,,0.54,0.3,2.0,8.0,,,,
ST-MW,,0.0017165846986608813,0.0021359731908887625,0.0019262789447748218,3.7320717344874135,0.2621639708476141,False,,0.54,0.3,2.0,16.0,,,,
ST-MW,,0.004399528682406526,0.005875358358025551,0.005137443520216039,2.5157383723863673,0.24776993369334377,True,,0.54,0.3,4.0,4.0,,,,
ST-MW,,0.006794036890059942,0.00903325155377388,0.007913644221916911,2.551820368549507,0.24485022079054033,True,,0.54,0.3,4.0,8.0,,,,
ST-MW,,0.007871557373437098,0.010445943102240562,0.00915875023783883,2.344097970326568,0.2415487498906441,True,,0.54,0.3,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.35,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.35,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.35,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.35,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.35,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.35,1.0,16.0,,,,
ST-MW,,0.0006141120222309838,0.0006730362656526268,0.0006435741439418053,4.972396774095894,0.282439522347413,False,,0.54,0.35,2.0,4.0,,,,
ST-MW,,0.0011836885262891882,0.0014187806518748403,0.0013012345890820141,4.168321371028679,0.2729528441897128,False,,0.54,0.35,2.0,8.0,,,,
ST-MW,,0.0016095184417645213,0.0020108812022954226,0.001810199822029972,3.9007113166170146,0.26535884994082154,False,,0.54,0.35,2.0,16.0,,,,
ST-MW,,0.0033292042347602547,0.004438391420990229,0.003883797827875242,2.675316362027883,0.2514313105272595,True,,0.54,0.35,4.0,4.0,,,,
ST-MW,,0.0058348258177284154,0.007746851071715355,0.006790838444721885,2.809589328843517,0.2490419309292338,True,,0.54,0.35,4.0,8.0,,,,
ST-MW,,0.007468285530194407,0.009989111684262753,0.00872869860722858,2.572047844789229,0.2443027502929908,True,,0.54,0.35,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.4,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.4,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.4,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.4,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.4,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.4,1.0,16.0,,,,
ST-MW,,0.0004317588797130156,0.00043784151785075665,0.00043480019878188613,6.749415647430765,0.28997219824348575,False,,0.54,0.4,2.0,4.0,,,,
ST-MW,,0.0009302356548141688,0.001064395415596664,0.0009973155352054164,4.58044422189041,0.27980454338248817,False,,0.54,0.4,2.0,8.0,,,,
ST-MW,,0.0014234255460905843,0.001768763642758131,0.0015960945944243576,4.190685210028908,0.2705541454942431,False,,0.54,0.4,2.0,16.0,,,,
ST-MW,,0.002374870217681746,0.0031500887125730515,0.002762479465127399,2.969709519469433,0.2560042652284028,False,,0.54,0.4,4.0,4.0,,,,
ST-MW,,0.004717431687458884,0.006209720391780138,0.005463576039619511,3.0429861037474764,0.25443086651328484,True,,0.54,0.4,4.0,8.0,,,,
ST-MW,,0.00672611680944101,0.009054825641214848,0.00789047122532793,2.7385472825956123,0.24827863199519926,True,,0.54,0.4,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.45,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.45,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.45,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.45,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.45,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.45,1.0,16.0,,,,
ST-MW,,0.0002947028687412967,0.0002663729537744075,0.00028053791125785214,7.713235418620784,0.29769668909255415,False,,0.54,0.45,2.0,4.0,,,,
ST-MW,,0.0006955703536368674,0.0007340027368627489,0.0007147865452498081,5.842056120975813,0.28838795438408854,False,,0.54,0.45,2.0,8.0,,,,
ST-MW,,0.0011723258196434472,0.0014227903448045254,0.0012975580822239862,4.679509857097526,0.27671627198171334,False,,0.54,0.45,2.0,16.0,,,,
ST-MW,,0.0015974521842144894,0.0020963489077985287,0.001846900546006509,3.147155308543646,0.2613459565391531,False,,0.54,0.45,4.0,4.0,,,,
ST-MW,,0.003587206280499231,0.0046311854384839535,0.004109195859491592,3.282568832770517,0.2611428001031163,True,,0.54,0.45,4.0,8.0,,,,
ST-MW,,0.005661058744590264,0.007621942553669214,0.006641500649129739,3.1285512512077185,0.2540257406322053,True,,0.54,0.45,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.5,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.5,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.5,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.5,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.5,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.5,1.0,16.0,,,,
ST-MW,,0.00019627732279332122,0.00015019810234662145,0.00017323771256997134,8.75509096159208,0.3053547392494511,False,,0.54,0.5,2.0,4.0,,,,
ST-MW,,0.0005016939884080785,0.00046484291669912636,0.0004832684525536024,6.668334285491236,0.29687288671091666,False,,0.54,0.5,2.0,8.0,,,,
ST-MW,,0.000902462431913591,0.0010361544555053115,0.0009693084437094512,5.33361784192836,0.28486996003892273,False,,0.54,0.5,2.0,16.0,,,,
ST-MW,,0.0010166905735241017,0.0013038218021392822,0.001160256187831692,3.3213735006832223,0.2661406748555601,False,,0.54,0.5,4.0,4.0,,,,
ST-MW,,0.0025651366134115962,0.003199719823896885,0.002882428218654241,3.529050823366203,0.26816742233117113,False,,0.54,0.5,4.0,8.0,,,,
ST-MW,,0.004421284157433547,0.00587635301053524,0.005148818583984393,3.392911121540811,0.2612606436572969,True,,0.54,0.5,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.55,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.55,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.55,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.55,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.55,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.55,1.0,16.0,,,,
ST-MW,,0.00012978142098290846,7.927254046080634e-05,0.0001045269807218574,10.895643878408068,0.31368922774330715,False,,0.54,0.55,2.0,4.0,,,,
ST-MW,,0.00035570013696997196,0.00027206967934034765,0.0003138849081551598,7.862278545361573,0.3072265430330299,False,,0.54,0.55,2.0,8.0,,,,
ST-MW,,0.0006579849726404064,0.0006814378430135548,0.0006697114078269807,6.082588766451543,0.2939516824064776,False,,0.54,0.55,2.0,16.0,,,,
ST-MW,,0.0006145184423803585,0.0007606557919643819,0.0006875871171723703,3.5689494072405865,0.2715199002670124,False,,0.54,0.55,4.0,4.0,,,,
ST-MW,,0.001738282100413926,0.002048616763204336,0.0018934494318091312,4.100080740031063,0.2760954872722505,False,,0.54,0.55,4.0,8.0,,,,
ST-MW,,0.003209952185425209,0.004130830056965351,0.00367039112119528,4.116487778962295,0.2696633001149166,True,,0.54,0.55,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.6,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.6,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.6,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.6,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.6,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.54,0.6,1.0,16.0,,,,
ST-MW,,8.581284181673254e-05,3.956966975238174e-05,6.269125578455714e-05,12.287194682842014,0.3246568688796833,False,,0.54,0.6,2.0,4.0,,,,
ST-MW,,0.0002531523230936727,0.00014579576964024454,0.00019947404636695863,10.912248653596478,0.3171203535335371,False,,0.54,0.6,2.0,8.0,,,,
ST-MW,,0.0004647848347667605,0.0004044194065500051,0.0004346021206583828,9.421359550024084,0.3027212280209642,False,,0.54,0.6,2.0,16.0,,,,
ST-MW,,0.0003571721310800058,0.0004165983700659126,0.0003868852505729592,3.8890792415013773,0.27358702390047257,False,,0.54,0.6,4.0,4.0,,,,
ST-MW,,0.0011280976767011452,0.0012109834933653474,0.0011695405850332464,4.532376388403076,0.28392678646952846,False,,0.54,0.6,4.0,8.0,,,,
ST-MW,,0.0021853756836208047,0.0026363865472376347,0.0024108811154292197,4.563027599850937,0.27921031668025537,False,,0.54,0.6,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.62,0.25,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.62,0.25,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.62,0.25,0.5,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.62,0.25,1.0,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.62,0.25,1.0,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.62,0.25,1.0,16.0,,,,
ST-MW,,0.0003636680335330311,0.0003922301984857768,0.00037794911600940394,4.530699771721049,0.2824557975050993,False,,0.62,0.25,2.0,4.0,,,,
ST-MW,,0.0005221550530586683,0.0005951468483544886,0.0005586509507065785,4.179225874479072,0.2745393102988601,False,,0.62,0.25,2.0,8.0,,,,
ST-MW,,0.0005670047805506329,0.0006528552039526403,0.0006099299922516366,4.038849089044357,0.27169507592450826,False,,0.62,0.25,2.0,16.0,,,,
ST-MW,,0.002863603138976032,0.003701543901115656,0.0032825735200458436,2.7351891639806936,0.2555541256023571,True,,0.62,0.25,4.0,4.0,,,,
ST-MW,,0.0037913046464382203,0.004903541412204504,0.004347423029321363,2.6683909445856915,0.2532381836879358,True,,0.62,0.25,4.0,8.0,,,,
ST-MW,,0.004036308074137196,0.005213269032537937,0.004624788553337566,2.505662717304895,0.25129977066389986,True,,0.62,0.25,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.62,0.3,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.62,0.3,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.62,0.3,0.5,16.0,,,,
