encoder,thr,sparsity_event,sparsity_noise,sparsity_avg,snr,precision,in_target,step_size,kappa_phi,amp_kappa,alpha,tau_ms,lags,thr_t,thr_s,wt_ms,ws,K,encode_window_ms
ST-MW,,0.0004038934435084229,0.00042638316517695785,0.0004151383043426904,4.111684753962994,0.2708019563835114,False,,,,,,,0.26,0.21,1.0,8.0,,
ST-MW,,0.00041268101158493665,0.0004359972954262048,0.0004243391535055707,4.074921031265681,0.27008534093853087,False,,,,,,,0.26,0.21,1.0,16.0,,
ST-MW,,0.02954979851434473,0.03920147940516472,0.03437563895975472,1.7385489081818812,0.22305763787589966,False,,,,,,,0.26,0.21,2.0,4.0,,
ST-MW,,0.03626119871099945,0.04728715121746063,0.04177417496423004,1.6270072517260372,0.21917818433605135,False,,,,,,,0.26,0.21,2.0,8.0,,
ST-MW,,0.037717663932126014,0.048620451241731644,0.04316905758692883,1.5731145240793836,0.21697480955626816,False,,,,,,,0.26,0.21,2.0,16.0,,
ST-MW,,0.043021724729915146,0.05579542741179466,0.0494085760708549,1.4381491274989953,0.210497323962627,False,,,,,,,0.26,0.21,4.0,4.0,,
ST-MW,,0.05210266738256905,0.06598550081253052,0.059044084097549784,1.3893653667775177,0.20810169388874783,False,,,,,,,0.26,0.21,4.0,8.0,,
ST-MW,,0.054137810868560336,0.06759992986917496,0.06086887036886765,1.3583125161189884,0.20629331002623075,False,,,,,,,0.26,0.21,4.0,16.0,,
ST-MW,,0.00027790983600425536,0.00026735998108051717,0.0002726349085423863,4.8056281796678055,0.27976342239649965,False,,,,,,,0.26,0.29,1.0,4.0,,
ST-MW,,0.0003667622949342331,0.0003809118934441358,0.00037383709418918447,4.374467378366604,0.2740897979494184,False,,,,,,,0.26,0.29,1.0,8.0,,
ST-MW,,0.0004057035517416807,0.00043044061749242246,0.00041807208461705156,4.237109160617669,0.271157601759769,False,,,,,,,0.26,0.29,1.0,16.0,,
ST-MW,,0.020281717907055283,0.02746565267443657,0.023873685290745926,2.0578046429706633,0.23104978653835131,False,,,,,,,0.26,0.29,2.0,4.0,,
ST-MW,,0.030914945256372447,0.041392065584659576,0.03615350542051601,1.8582725966189901,0.2254694059723988,False,,,,,,,0.26,0.29,2.0,8.0,,
ST-MW,,0.036528804626432244,0.047869518399238586,0.04219916151283541,1.7314630561843458,0.22084930033888667,False,,,,,,,0.26,0.29,2.0,16.0,,
ST-MW,,0.029666649542050436,0.03988638520240784,0.034776517372229136,1.6145040446482921,0.2174779609637335,False,,,,,,,0.26,0.29,4.0,4.0,,
ST-MW,,0.04450209696311504,0.05838068947196007,0.05144139321753755,1.5485622501074545,0.21416475226171314,False,,,,,,,0.26,0.29,4.0,8.0,,
ST-MW,,0.052243340184213595,0.06664467602968216,0.059444008106947874,1.4864955695711186,0.21057503812015058,False,,,,,,,0.26,0.29,4.0,16.0,,
ST-MW,,0.0001938490440534224,0.00016139342915266752,0.00017762123660304498,5.5366019282667915,0.28818056641262957,False,,,,,,,0.26,0.37,1.0,4.0,,
ST-MW,,0.0002929337431305612,0.0002864788402803242,0.0002897062917054427,4.934389641215619,0.27999907451332545,False,,,,,,,0.26,0.37,1.0,8.0,,
ST-MW,,0.00037261953500092207,0.00039381830720230937,0.0003832189211016157,4.509985829491688,0.27425560847390446,False,,,,,,,0.26,0.37,1.0,16.0,,
ST-MW,,0.011727701510535553,0.016002342104911804,0.013865021807723678,2.475373632722778,0.24100894783565308,True,,,,,,,0.26,0.37,2.0,4.0,,
ST-MW,,0.02192819667456206,0.030046453699469566,0.02598732518701581,2.198414005109288,0.23460367976338603,False,,,,,,,0.26,0.37,2.0,8.0,,
ST-MW,,0.031955461030593144,0.04326632618904114,0.03761089360981714,2.024137016957281,0.22805450413608924,False,,,,,,,0.26,0.37,2.0,16.0,,
ST-MW,,0.016937855165742803,0.023462219163775444,0.020200037164759124,1.8598932011624258,0.22623085466446355,False,,,,,,,0.26,0.37,4.0,4.0,,
ST-MW,,0.031469480905798264,0.04285984858870506,0.03716466474725166,1.78599917427766,0.22317657994339243,False,,,,,,,0.26,0.37,4.0,8.0,,
ST-MW,,0.04550944679242093,0.060530856251716614,0.05302015152206877,1.7108298648818925,0.21816034946823493,False,,,,,,,0.26,0.37,4.0,16.0,,
ST-MW,,0.0001259562841596562,7.918374467408285e-05,0.00010257001441686953,7.873311101439993,0.30242286252439954,False,,,,,,,0.26,0.45,1.0,4.0,,
ST-MW,,0.00020623975467060518,0.0001709733478492126,0.00018860655125990889,6.27730873463521,0.29267239197506567,False,,,,,,,0.26,0.45,1.0,8.0,,
ST-MW,,0.00029894467294070635,0.0002989310014527291,0.00029893783719671775,5.528788339549078,0.2820880243740976,False,,,,,,,0.26,0.45,1.0,16.0,,
ST-MW,,0.00584992828022223,0.007842267863452435,0.006846098071837332,2.9581044703626316,0.2520714205571858,True,,,,,,,0.26,0.45,2.0,4.0,,
ST-MW,,0.012826055323530454,0.017580844461917877,0.015203449892724166,2.7184779833493233,0.2463709618980647,False,,,,,,,0.26,0.45,2.0,8.0,,
ST-MW,,0.023090375702886377,0.03218679502606392,0.027638585364475148,2.555090578680733,0.23848396262575988,False,,,,,,,0.26,0.45,2.0,16.0,,
ST-MW,,0.008182660548045532,0.011473188176751137,0.009827924362398335,2.2429019045065837,0.23560486102302092,True,,,,,,,0.26,0.45,4.0,4.0,,
ST-MW,,0.01809065576904686,0.02516266331076622,0.021626659539906543,2.2500727157188662,0.2343715700544999,False,,,,,,,0.26,0.45,4.0,8.0,,
ST-MW,,0.032613446014001964,0.04526149854063988,0.03893747227732092,2.17114503798632,0.2287681939365575,False,,,,,,,0.26,0.45,4.0,16.0,,
ST-MW,,1.4446721377225913e-06,1.8101094667599682e-07,8.12841542199294e-07,2.1643146667570283,0.09839880965650082,False,,,,,,,0.34,0.05,1.0,4.0,,
ST-MW,,1.4480874384048548e-06,1.8101094667599682e-07,8.145491925404258e-07,2.1643146667570283,0.09839880965650082,False,,,,,,,0.34,0.05,1.0,8.0,,
ST-MW,,1.4480874384048548e-06,1.8101094667599682e-07,8.145491925404258e-07,2.1643146667570283,0.09839880965650082,False,,,,,,,0.34,0.05,1.0,16.0,,
ST-MW,,0.017565911900310312,0.022968480363488197,0.020267196131899257,1.7449856852236598,0.22624730797397205,False,,,,,,,0.34,0.05,2.0,4.0,,
ST-MW,,0.017592301885888447,0.02299569547176361,0.02029399867882603,1.7430068160915693,0.2261782615206903,False,,,,,,,0.34,0.05,2.0,8.0,,
ST-MW,,0.017592568291292993,0.022995896637439728,0.02029423246436636,1.7428344781561977,0.22617429750418525,False,,,,,,,0.34,0.05,2.0,16.0,,
ST-MW,,0.03454714480030816,0.044424280524253845,0.039485712662281,1.4596432230169443,0.21340538731834385,False,,,,,,,0.34,0.05,4.0,4.0,,
ST-MW,,0.03459031078091357,0.044465795159339905,0.03952805297012674,1.4585587297894431,0.21335292244388257,False,,,,,,,0.34,0.05,4.0,8.0,,
ST-MW,,0.03459078898478765,0.04446614906191826,0.039528469023352955,1.4583676787662216,0.2133498506009346,False,,,,,,,0.34,0.05,4.0,16.0,,
ST-MW,,1.3729508245319267e-06,1.3661203013271006e-07,7.547814273323184e-07,2.1415368911383155,0.09944047637283802,False,,,,,,,0.34,0.13,1.0,4.0,,
ST-MW,,1.4139344338559566e-06,1.5027322319838277e-07,7.821038285271697e-07,2.1643146667570283,0.09839880965650082,False,,,,,,,0.34,0.13,1.0,8.0,,
ST-MW,,1.4310109364146228e-06,1.6393441626405547e-07,7.974726763393392e-07,2.1643146667570283,0.09839880965650082,False,,,,,,,0.34,0.13,1.0,16.0,,
ST-MW,,0.01676538253988838,0.02206088788807392,0.01941313521398115,1.8160241196321818,0.22807617441721958,False,,,,,,,0.34,0.13,2.0,4.0,,
ST-MW,,0.01754802936804481,0.022964658215641975,0.020256343791843393,1.7666960202376552,0.22658018404617905,False,,,,,,,0.34,0.13,2.0,8.0,,
ST-MW,,0.017589234960614705,0.02299482561647892,0.020292030288546814,1.7529016234932369,0.22630135261453688,False,,,,,,,0.34,0.13,2.0,16.0,,
ST-MW,,0.03322945694730151,0.043046511709690094,0.0381379843284958,1.491890901017846,0.21456186017312576,False,,,,,,,0.34,0.13,4.0,4.0,,
ST-MW,,0.034509897599928084,0.044417209923267365,0.03946355376159773,1.4755355930797476,0.21375990386557533,False,,,,,,,0.34,0.13,4.0,8.0,,
ST-MW,,0.03458396523434203,0.04446409270167351,0.039524028968007774,1.46614333264523,0.21349681632535067,False,,,,,,,0.34,0.13,4.0,16.0,,
ST-MW,,1.246584717193855e-06,9.904371722768701e-08,6.72814217210771e-07,1.9694780024844323,0.10142628211528062,False,,,,,,,0.34,0.21,1.0,4.0,,
ST-MW,,1.3729508236792754e-06,1.0928962268508258e-07,7.41120223182179e-07,2.1226479988495077,0.09839880965650082,False,,,,,,,0.34,0.21,1.0,8.0,,
ST-MW,,1.4036885323776004e-06,1.1612022632334629e-07,7.599043793504734e-07,2.1643146667570283,0.09839880965650082,False,,,,,,,0.34,0.21,1.0,16.0,,
ST-MW,,0.013984883890661876,0.01864592544734478,0.016315404669003327,2.0063583132415137,0.23296524713980035,False,,,,,,,0.34,0.21,2.0,4.0,,
ST-MW,,0.01693908807152184,0.022372866049408913,0.019655977060465374,1.8661060146112525,0.22908006224082783,False,,,,,,,0.34,0.21,2.0,8.0,,
ST-MW,,0.017535925538104492,0.02297666110098362,0.020256293319544056,1.8114641449560798,0.22723168278345837,False,,,,,,,0.34,0.21,2.0,16.0,,
ST-MW,,0.028375812799786217,0.03747210279107094,0.032923957795428574,1.58711381033815,0.21802434197015827,False,,,,,,,0.34,0.21,4.0,4.0,,
ST-MW,,0.03345177940966096,0.04350573569536209,0.038478757552511525,1.5394715805273103,0.21596363102435134,False,,,,,,,0.34,0.21,4.0,8.0,,
ST-MW,,0.034472879042150455,0.04443417489528656,0.03945352696871851,1.5062010038148055,0.2145072754441935,False,,,,,,,0.34,0.21,4.0,16.0,,
ST-MW,,1.0655737870024495e-06,7.855191341832324e-08,5.720628502103864e-07,1.713951937560789,0.09354166669771075,False,,,,,,,0.34,0.29,1.0,4.0,,
ST-MW,,1.2909836118524253e-06,1.0245901904681887e-07,6.967213154496221e-07,2.0461202308799193,0.0953571429848671,False,,,,,,,0.34,0.29,1.0,8.0,,
ST-MW,,1.3661202257253536e-06,1.1612022632334629e-07,7.4112022602435e-07,2.1226480038426336,0.09839880965650082,False,,,,,,,0.34,0.29,1.0,16.0,,
ST-MW,,0.009797435115033296,0.01316889375448227,0.011483164434757782,2.413232858940373,0.24070293328899425,True,,,,,,,0.34,0.29,2.0,4.0,,
ST-MW,,0.014620095627033152,0.019652612507343292,0.017136354067188223,2.13489410187475,0.2346419430541573,False,,,,,,,0.34,0.29,2.0,8.0,,
ST-MW,,0.017068572427087928,0.022635826840996742,0.019852199634042333,1.994558119806856,0.23040439601405524,False,,,,,,,0.34,0.29,2.0,16.0,,
ST-MW,,0.020438452851376496,0.027641791850328445,0.02404012235085247,1.7785951356391,0.2240848006424494,False,,,,,,,0.34,0.29,4.0,4.0,,
ST-MW,,0.02928545764676528,0.03899330645799637,0.034139382052380825,1.6965926859904163,0.22093275370076298,False,,,,,,,0.34,0.29,4.0,8.0,,
ST-MW,,0.03357743165746797,0.04388178884983063,0.038729610253649294,1.6330648198971094,0.21769069106318056,False,,,,,,,0.34,0.29,4.0,16.0,,
ST-MW,,8.230874453829529e-07,3.756830579959569e-08,4.303278755912743e-07,1.3813888087628783,0.09125,False,,,,,,,0.34,0.37,1.0,4.0,,
ST-MW,,1.1031420902440915e-06,8.879782598114616e-08,5.959699581126188e-07,1.851458216064191,0.09425000000745058,False,,,,,,,0.34,0.37,1.0,8.0,,
ST-MW,,1.2739071163991867e-06,1.1270491739878707e-07,6.933060168989869e-07,2.008944314048776,0.09325000014156103,False,,,,,,,0.34,0.37,1.0,16.0,,
ST-MW,,0.005821557372401003,0.007740833330899477,0.0067811953516502405,3.0087979238810716,0.25058718014974146,True,,,,,,,0.34,0.37,2.0,4.0,,
ST-MW,,0.01056235314172227,0.014349047094583511,0.01245570011815289,2.5051995401755947,0.2433644179359544,True,,,,,,,0.34,0.37,2.0,8.0,,
ST-MW,,0.015088247903331648,0.020506320521235466,0.017797284212283555,2.2744482499709697,0.2367632813259843,False,,,,,,,0.34,0.37,2.0,16.0,,
ST-MW,,0.012250799200264737,0.01690739020705223,0.014579094703658483,2.040739699810494,0.23232796267489902,True,,,,,,,0.34,0.37,4.0,4.0,,
ST-MW,,0.02149933404289186,0.029364008456468582,0.02543167124968022,1.9289593375169232,0.2292266271309927,False,,,,,,,0.34,0.37,4.0,8.0,,
ST-MW,,0.029834019774862098,0.04021434858441353,0.03502418417963781,1.829514065272325,0.22427531072637066,False,,,,,,,0.34,0.37,4.0,16.0,,
ST-MW,,4.952185835804812e-07,2.390710562849563e-08,2.595628446044884e-07,0.8447221709879831,0.07375,False,,,,,,,0.34,0.45,1.0,4.0,,
ST-MW,,8.36748651806829e-07,5.8060113161673144e-08,4.474043824842511e-07,1.4205554861981868,0.095,False,,,,,,,0.34,0.45,1.0,8.0,,
ST-MW,,1.0519125808627904e-06,8.879782598114616e-08,5.703552034219683e-07,1.7659721172854497,0.0962500000745058,False,,,,,,,0.34,0.45,1.0,16.0,,
ST-MW,,0.0030171072474331597,0.0038307546637952328,0.0034239309556141962,3.5758208582758164,0.2611757362820208,True,,,,,,,0.34,0.45,2.0,4.0,,
ST-MW,,0.006344381834496744,0.008459690026938915,0.00740203593071783,3.1102000356315536,0.25494699759350625,True,,,,,,,0.34,0.45,2.0,8.0,,
ST-MW,,0.01107980190688977,0.015320356003940105,0.013200078955414939,2.805077259337513,0.2466300251870416,True,,,,,,,0.34,0.45,2.0,16.0,,
ST-MW,,0.006192711755720666,0.00859286542981863,0.0073927885927696484,2.4514112152135827,0.2414969973883126,True,,,,,,,0.34,0.45,4.0,4.0,,
ST-MW,,0.01288252392085269,0.017789458855986595,0.015335991388419644,2.46978583331416,0.2401817297184607,False,,,,,,,0.34,0.45,4.0,8.0,,
ST-MW,,0.02199782104231417,0.030628075823187828,0.026312948432750997,2.3302859483817024,0.2344596618041396,False,,,,,,,0.34,0.45,4.0,16.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.05,1.0,4.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.05,1.0,8.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.05,1.0,16.0,,
ST-MW,,0.007546673489996465,0.009849637746810913,0.008698155618403688,2.124585124699938,0.23761417617628466,True,,,,,,,0.42,0.05,2.0,4.0,,
ST-MW,,0.007556673501530895,0.009860395453870296,0.008708534477700595,2.1226649721039474,0.23755704494877136,True,,,,,,,0.42,0.05,2.0,8.0,,
ST-MW,,0.007556796451244736,0.009860481135547161,0.008708638793395949,2.1226420078534307,0.23755578794269241,True,,,,,,,0.42,0.05,2.0,16.0,,
ST-MW,,0.02034192966064438,0.02669239602982998,0.02351716284523718,1.6620851012787075,0.22268379138666206,False,,,,,,,0.42,0.05,4.0,4.0,,
ST-MW,,0.02036329233640572,0.026714568957686424,0.023538930647046073,1.6612990812831234,0.22264170131325955,False,,,,,,,0.42,0.05,4.0,8.0,,
ST-MW,,0.020363490410672966,0.026714734733104706,0.023539112571888836,1.6611281685471764,0.22264156580582495,False,,,,,,,0.42,0.05,4.0,16.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.13,1.0,4.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.13,1.0,8.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.13,1.0,16.0,,
ST-MW,,0.007234832640388049,0.009478786960244179,0.008356809800316113,2.2317600697327076,0.23920109790808056,True,,,,,,,0.42,0.13,2.0,4.0,,
ST-MW,,0.007540556696185376,0.00984778068959713,0.008694168692891253,2.15754872854042,0.237826166919549,True,,,,,,,0.42,0.13,2.0,8.0,,
ST-MW,,0.007555563532368978,0.00986004713922739,0.008707805335798183,2.1400751122780077,0.23765778593617143,True,,,,,,,0.42,0.13,2.0,16.0,,
ST-MW,,0.01968069332448067,0.025951022282242775,0.022815857803361723,1.6946111304144997,0.22373385133992996,False,,,,,,,0.42,0.13,4.0,4.0,,
ST-MW,,0.020327906421443914,0.026689156889915466,0.02350853165567969,1.678090454122654,0.2229275588224118,False,,,,,,,0.42,0.13,4.0,8.0,,
ST-MW,,0.020361010927299503,0.026713799685239792,0.023537405306269646,1.6680651672891011,0.22273155036149547,False,,,,,,,0.42,0.13,4.0,16.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.21,1.0,4.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.21,1.0,8.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.21,1.0,16.0,,
ST-MW,,0.006125563526293263,0.008065170608460903,0.007095367067377083,2.409415033355212,0.24349606852047145,True,,,,,,,0.42,0.21,2.0,4.0,,
ST-MW,,0.007309320361964637,0.009605778381228447,0.008457549371596542,2.260614452005773,0.23968988463297136,True,,,,,,,0.42,0.21,2.0,8.0,,
ST-MW,,0.007536977455747547,0.009852616116404533,0.00869479678607604,2.209172498945791,0.23821416970415157,True,,,,,,,0.42,0.21,2.0,16.0,,
ST-MW,,0.017169385256711394,0.022917237132787704,0.02004331119474955,1.7971311511141743,0.22667811615159736,False,,,,,,,0.42,0.21,4.0,4.0,,
ST-MW,,0.019818002119427545,0.026201078668236732,0.02300954039383214,1.7408491198232177,0.2246642447898921,False,,,,,,,0.42,0.21,4.0,8.0,,
ST-MW,,0.02031704235705547,0.026698656380176544,0.023507849368616007,1.7042728847185389,0.22343979728742852,False,,,,,,,0.42,0.21,4.0,16.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.29,1.0,4.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.29,1.0,8.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.29,1.0,16.0,,
ST-MW,,0.004399836057709763,0.00576089508831501,0.0050803655730123866,2.9791045811889343,0.25116791447333525,True,,,,,,,0.42,0.29,2.0,4.0,,
ST-MW,,0.00638892075890908,0.008479549549520016,0.007434235154214548,2.6284534301348605,0.2447493925958406,True,,,,,,,0.42,0.29,2.0,8.0,,
ST-MW,,0.007362216508481651,0.009712695144116879,0.008537455826299264,2.4641191863474585,0.240747894073138,True,,,,,,,0.42,0.29,2.0,16.0,,
ST-MW,,0.012882506846508476,0.017429938539862633,0.015156222693185555,1.9737472192432153,0.23187083728029392,False,,,,,,,0.42,0.29,4.0,4.0,,
ST-MW,,0.01769016052101506,0.023747339844703674,0.020718750182859368,1.8887279567721844,0.22887475765310228,False,,,,,,,0.42,0.29,4.0,8.0,,
ST-MW,,0.0199023872896214,0.02640211023390293,0.023152248761762168,1.8204307525374201,0.22588090459117666,False,,,,,,,0.42,0.29,4.0,16.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.37,1.0,4.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.37,1.0,8.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.37,1.0,16.0,,
ST-MW,,0.0027108094323193654,0.0034327595494687557,0.003071784490894061,3.826925363392891,0.26099516756425145,True,,,,,,,0.42,0.37,2.0,4.0,,
ST-MW,,0.004723019117809599,0.006246809847652912,0.005484914482731256,3.030903782369537,0.2530793557484867,True,,,,,,,0.42,0.37,2.0,8.0,,
ST-MW,,0.006575133195437957,0.008826984092593193,0.0077010586440155755,2.854432823241211,0.2464566285093315,True,,,,,,,0.42,0.37,2.0,16.0,,
ST-MW,,0.008152667354734149,0.011138477362692356,0.009645572358713252,2.28845471139026,0.23928598102764226,True,,,,,,,0.42,0.37,4.0,4.0,,
ST-MW,,0.013486355866189115,0.018368590623140335,0.015927473244664724,2.1476669694153285,0.23625110696884805,False,,,,,,,0.42,0.37,4.0,8.0,,
ST-MW,,0.017987571705598383,0.02439950406551361,0.021193537885555995,2.018201154858713,0.2314041182672372,False,,,,,,,0.42,0.37,4.0,16.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.45,1.0,4.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.45,1.0,8.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.42,0.45,1.0,16.0,,
ST-MW,,0.0014775034168269486,0.0017252457328140736,0.001601374574820511,4.717053805030169,0.27161791144520975,False,,,,,,,0.42,0.45,2.0,4.0,,
ST-MW,,0.0029381045133050065,0.003728305920958519,0.0033332052171317628,3.692333092869808,0.26455169164866676,True,,,,,,,0.42,0.45,2.0,8.0,,
ST-MW,,0.004927131156000542,0.006640635896474123,0.0057838835262373324,3.282321722331444,0.25588297756854445,True,,,,,,,0.42,0.45,2.0,16.0,,
ST-MW,,0.004370136602374259,0.005946270190179348,0.005158203396276803,2.7434315542952445,0.24840726525580975,True,,,,,,,0.42,0.45,4.0,4.0,,
ST-MW,,0.008508678285579663,0.011573685333132744,0.010041181809356203,2.7632646845233735,0.24670589382702018,True,,,,,,,0.42,0.45,4.0,8.0,,
ST-MW,,0.013699166649894323,0.018990561366081238,0.01634486400798778,2.550608296850854,0.2407812451798236,False,,,,,,,0.42,0.45,4.0,16.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.05,1.0,4.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.05,1.0,8.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.05,1.0,16.0,,
ST-MW,,0.002956697407498723,0.0037438489962369204,0.003350273201867822,2.7794515828893185,0.2516174615663476,True,,,,,,,0.5,0.05,2.0,4.0,,
ST-MW,,0.0029603244560712483,0.003747728653252125,0.0033540265546616868,2.7770158012742554,0.25155459022993454,True,,,,,,,0.5,0.05,2.0,8.0,,
ST-MW,,0.0029603654403763356,0.003747769631445408,0.0033540675359108717,2.7769152523439082,0.2515524092098349,True,,,,,,,0.5,0.05,2.0,16.0,,
ST-MW,,0.011171359270229005,0.014749432913959026,0.012960396092094015,1.9559754364465443,0.2330709197453689,True,,,,,,,0.5,0.05,4.0,4.0,,
ST-MW,,0.01118183402606519,0.014760857447981834,0.012971345737023512,1.9552679286597252,0.23303434200352058,True,,,,,,,0.5,0.05,4.0,8.0,,
ST-MW,,0.011181943316187245,0.014760942198336124,0.012971442757261684,1.9549874791645276,0.23303106187609957,True,,,,,,,0.5,0.05,4.0,16.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.13,1.0,4.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.13,1.0,8.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.13,1.0,16.0,,
ST-MW,,0.002845051231852267,0.003608493832871318,0.0032267725323617924,2.827763950850775,0.25309424768667665,True,,,,,,,0.5,0.13,2.0,4.0,,
ST-MW,,0.002954678960231831,0.003743097884580493,0.003348888422406162,2.7911898599682523,0.2517603373981547,True,,,,,,,0.5,0.13,2.0,8.0,,
ST-MW,,0.002959890713536879,0.0037475889548659325,0.0033537398342014055,2.782685123461338,0.25163183868047784,True,,,,,,,0.5,0.13,2.0,16.0,,
ST-MW,,0.010851451508351602,0.01437452808022499,0.012612989794288296,2.0073641772503965,0.23389940514869523,True,,,,,,,0.5,0.13,4.0,4.0,,
ST-MW,,0.011166188509378117,0.014747930690646172,0.012957059600012144,1.9809050592478428,0.2332222378195729,True,,,,,,,0.5,0.13,4.0,8.0,,
ST-MW,,0.011180802601447794,0.014760447666049004,0.012970625133748399,1.9704633542296086,0.23310481589607662,True,,,,,,,0.5,0.13,4.0,16.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.21,1.0,4.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.21,1.0,8.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.21,1.0,16.0,,
ST-MW,,0.0024408948078053073,0.0030853927601128817,0.0027631437839590947,2.9792237799729673,0.25722234472457783,False,,,,,,,0.5,0.21,2.0,4.0,,
ST-MW,,0.002872978144441731,0.0036542690359055996,0.0032636235901736654,2.8540183263254604,0.2532633980282117,True,,,,,,,0.5,0.21,2.0,8.0,,
ST-MW,,0.0029534733592299746,0.0037446690257638693,0.003349071192496922,2.8165763387929736,0.25204305646009745,True,,,,,,,0.5,0.21,2.0,16.0,,
ST-MW,,0.009618750007357449,0.012835007160902023,0.011226878584129737,2.1504336714241052,0.23666266684478615,True,,,,,,,0.5,0.21,4.0,4.0,,
ST-MW,,0.01092571379384026,0.014500539749860764,0.012713126771850512,2.068254730372068,0.23460739806789208,True,,,,,,,0.5,0.21,4.0,8.0,,
ST-MW,,0.01116231899621198,0.014752838760614395,0.012957578878413187,2.0247049716257104,0.2336346277827397,True,,,,,,,0.5,0.21,4.0,16.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.29,1.0,4.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.29,1.0,8.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.29,1.0,16.0,,
ST-MW,,0.0017963592923479154,0.0022200033999979496,0.0020081813461729327,3.3843483916697243,0.2656553129130043,False,,,,,,,0.5,0.29,2.0,4.0,,
ST-MW,,0.002539364760013996,0.0032367792446166277,0.0028880720023153118,3.142318764243513,0.257996377563104,False,,,,,,,0.5,0.29,2.0,8.0,,
ST-MW,,0.002892161886411486,0.0036929610650986433,0.003292561475755065,3.0167672870126423,0.2540583799779415,True,,,,,,,0.5,0.29,2.0,16.0,,
ST-MW,,0.007464986346458318,0.010013253428041935,0.008739119887250126,2.428562880139433,0.24149221529019996,True,,,,,,,0.5,0.29,4.0,4.0,,
ST-MW,,0.009893954911094625,0.013257397338747978,0.011575676124921302,2.2631232329471924,0.23832616277737542,True,,,,,,,0.5,0.29,4.0,8.0,,
ST-MW,,0.010973196727863978,0.014602933079004288,0.012788064903434133,2.1591576089921403,0.23556617161782925,True,,,,,,,0.5,0.29,4.0,16.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.37,1.0,4.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.37,1.0,8.0,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,,,,,,0.5,0.37,1.0,16.0,,
ST-MW,,0.0011510724062100052,0.0013336098054423928,0.001242341105826199,4.441937333871215,0.27604480722104197,False,,,,,,,0.5,0.37,2.0,4.0,,
ST-MW,,0.0019215027290920262,0.002400543075054884,0.0021610229020734553,3.491704151503155,0.2666450022091158,False,,,,,,,0.5,0.37,2.0,8.0,,
ST-MW,,0.0026069945367635226,0.003364760894328356,0.002985877715545939,3.24992869274865,0.2593142587132752,False,,,,,,,0.5,0.37,2.0,16.0,,
ST-MW,,0.0049768271947687025,0.006664778105914593,0.005820802650341648,2.753016388446193,0.24847219909192064,True,,,,,,,0.5,0.37,4.0,4.0,,
ST-MW,,0.007797278010111768,0.010494910180568695,0.009146094095340231,2.5462123321494725,0.24514038684181286,True,,,,,,,0.5,0.37,4.0,8.0,,
